Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2018-06-12,45.3041877746582,45.38194138925669,45.03794087574918,45.09448993960545,67644400
2018-06-13,44.93191146850586,45.44555554341027,44.870652683238966,45.33717074386563,86553600
2018-06-14,44.955482482910156,45.13690760360574,44.81882492662614,45.132194282296425,86440400
2018-06-15,44.49365997314453,44.80467436726028,44.35700246014303,44.774043181267466,246876800
2018-06-18,44.4701042175293,44.5831987359482,44.107254061254174,44.26747459129005,73939600
2018-06-19,43.75148391723633,43.90227783524535,43.22370340659945,43.62189455131984,134314000
2018-06-20,43.942325592041016,44.10725585377342,43.76090050653034,43.90698467710195,82514800
2018-06-21,43.69728469848633,44.37821385591246,43.57476354074038,44.119035175144084,102847600
2018-06-22,43.57005310058594,43.859859393539764,43.51821736100589,43.85279121043432,108801600
2018-06-25,42.92209243774414,43.57003532290753,42.58280540627974,43.2118986124497,126652400
2018-06-26,43.4546012878418,43.94939568980616,43.00928776415795,43.115317704014764,98276800
2018-06-27,43.390995025634766,44.12611497523184,43.36036382933128,43.643101994929324,101141200
2018-06-28,43.70669174194336,43.87398039195793,43.30614595984597,43.37683135555929,69460800
2018-06-29,43.61480712890625,44.10488804506475,43.096453489095396,43.892831832045076,90950800
2018-07-02,44.102535247802734,44.130811570292906,43.216621705982554,43.310870122267346,70925200
2018-07-03,43.334434509277344,44.283965391794474,43.244899402321124,44.24626602094871,55819200
2018-07-05,43.68315124511719,43.92112541341989,43.419262800087296,43.65016518948845,66416800
2018-07-06,44.28866958618164,44.3970507610187,43.63601329433382,43.68784901976342,69940800
2018-07-09,44.903629302978516,44.927188709958024,44.60204157004962,44.64916397921801,79026400
2018-07-10,44.84944534301758,45.06856619589097,44.80938751433222,44.934267130145,63756400
2018-07-11,44.267486572265625,44.715155042108755,44.20386931553267,44.41356718122711,75326000
2018-07-12,45.0096549987793,45.09919009160523,44.6043958141694,44.65623154209923,72164400
2018-07-13,45.08034896850586,45.20051167231687,44.97903235551187,45.02144504787517,50055600
2018-07-16,44.981380462646484,45.39134935496412,44.86592751050151,45.12510613972118,60172400
2018-07-17,45.10860824584961,45.207566371568724,44.57847311829147,44.70806242406969,62138000
2018-07-18,44.861228942871094,45.191093088092565,44.750489273536566,45.186379767318016,65573600
2018-07-19,45.209930419921875,45.36779246822645,44.69393159004951,44.69393159004951,81147200
2018-07-20,45.106266021728516,45.33952324227363,44.80703310367688,45.18637448948724,82704800
2018-07-23,45.14631271362305,45.22877962532212,44.66329993483419,44.92718829993629,63957600
2018-07-24,45.47381591796875,45.62932309432081,45.249981791818506,45.34422660434203,74791600
2018-07-25,45.90264892578125,45.90971710862951,45.33952399399678,45.487963024230176,66839600
2018-07-26,45.7589225769043,46.17125001494184,45.617551731493165,45.85316741037176,76304000
2018-07-27,44.997886657714844,45.98983036478812,44.79054728056739,45.942707942491445,96096000
2018-07-30,44.74576950073242,45.285327763928684,44.547853215165986,45.214642349023656,84118000
2018-07-31,44.83530044555664,45.271190836033,44.61146629715371,44.83765890299014,157492000
2018-08-01,47.476558685302734,47.53781746675014,46.48932842822588,46.918150683987434,271742800
2018-08-02,48.86434555053711,49.097606414885774,47.205612411911986,47.259803022542634,249616000
2018-08-03,49.005714416503906,49.18242620477099,48.414316664168645,48.779521745629395,133789600
2018-08-06,49.260162353515625,49.302571441958804,48.788931085253175,49.00805189929477,101701600
2018-08-07,48.79836654663086,49.36148791169574,48.715899615615555,49.31907881246056,102349600
2018-08-08,48.83135986328125,48.963304096363274,48.18812992940101,48.548621707361086,90102000
2018-08-09,49.21540832519531,49.427461016071646,48.81957208162651,49.368557091360415,93970400
2018-08-10,49.06880187988281,49.44001750555235,48.8654616408131,49.02860717781089,98444800
2018-08-13,49.385643005371094,49.87744283435731,49.10900627803238,49.48967807024764,103563600
2018-08-14,49.59370803833008,49.78522547543453,49.241408169898676,49.69065012134938,82992000
2018-08-15,49.70957565307617,49.82779667275431,49.257970492029095,49.46840376274341,115230400
2018-08-16,50.43782043457031,50.55367473143679,50.000401193766706,50.066604679924524,114001600
2018-08-17,51.4450569152832,51.53253931119231,50.39998358384993,50.46618706310315,141708000
2018-08-20,50.94379806518555,51.82335904051192,50.86104191692848,51.56800483956419,121150800
2018-08-21,50.844486236572266,51.35283870270329,50.60568111471057,51.26062646675485,104639200
2018-08-22,50.84685134887695,51.15658978265497,50.560754949723034,50.62223217694636,76072400
2018-08-23,50.950904846191406,51.319753911772416,50.74047154042686,50.75229075810795,75532800
2018-08-24,51.10930633544922,51.28427111585805,50.861041500529375,51.21334139829706,73905600
2018-08-27,51.530174255371094,51.71932859234506,51.14950246004533,51.34338303977495,82100400
2018-08-28,51.946311950683594,52.14492238496493,51.761887460591076,51.7831663768743,91107200
2018-08-29,52.72184753417969,52.84243528922243,51.87775128797741,52.05271609675412,109019200
2018-08-30,53.2065544128418,53.970261226879096,52.58471066461939,52.78568785096469,195175200
2018-08-31,53.821292877197266,54.11447864417697,53.43589126797498,53.556475387508385,173360400
2018-09-04,53.993896484375,54.18777705269031,53.584852825321335,54.005719306205876,109560400
2018-09-05,53.64159393310547,54.30363223674393,53.22309420206611,54.14285341285009,133332000
2018-09-06,52.75020980834961,53.75508827339755,52.32461350158914,53.49027078929188,137160000
2018-09-07,52.32461166381836,53.28692866048203,52.18511175944655,52.454655476291386,150479200
2018-09-10,51.62239074707031,52.45466773356044,51.18260841073498,52.2418677340193,158066000
2018-09-11,52.92753601074219,53.03393417484051,51.20387204264051,51.54671217487649,142996000
2018-09-12,52.27024459838867,53.19946010310294,51.97941828552849,53.18527415765987,197114800
2018-09-13,53.532833099365234,53.991531148163254,52.62489670197329,52.84951587627025,166825600
2018-09-14,52.92517852783203,53.63450455616086,52.613076951433094,53.37678363174455,127997200
2018-09-17,51.515987396240234,52.71474653653947,51.37175762273958,52.525592202926,148780400
2018-09-18,51.601104736328125,52.454660523096074,51.3362872360447,51.49470294727404,126286800
2018-09-19,51.63184356689453,51.927396096554034,50.90596843011665,51.66258218448119,108495200
2018-09-20,52.02433395385742,52.55632846390417,51.81626383542605,52.07398836223533,106435200
2018-09-21,51.4639778137207,52.33881268301883,51.37649180131732,52.20167586016159,384986800
2018-09-24,52.20403289794922,52.31516093786843,51.2204368199305,51.26536138174706,110773600
2018-09-25,52.53505325317383,52.68401288099076,51.94631132173357,51.95813414435409,98217600
2018-09-26,52.11654281616211,52.90389507297976,51.960490237444716,52.25367960280906,95938800
2018-09-27,53.18763732910156,53.53993727515141,52.85425317959996,52.92046027142845,120724800
2018-09-28,53.374420166015625,53.398062202116094,52.96773962377275,53.14979737223942,91717600
2018-10-01,53.733795166015625,54.244510633511325,53.51863573783042,53.89694068545045,94403200
2018-10-02,54.211429595947266,54.38166815008611,53.584859645171754,53.731452552639425,99152800
2018-10-03,54.871097564697266,55.20211492695663,54.3296433555075,54.39348370673561,114619200
2018-10-04,53.90640640258789,54.93729354305155,53.608487209375504,54.56607791589586,128168000
2018-10-05,53.031578063964844,54.00572162104816,52.15438020692258,53.89932343564714,134322000
2018-10-08,52.90861892700195,53.15215385960508,52.064519389631826,52.53977004297461,118655600
2018-10-09,53.64159393310547,53.736172895235825,52.549233077184034,52.87788730397269,107564000
2018-10-10,51.15659713745117,53.5186542874467,51.0833006862872,53.308221027600226,167962400
2018-10-11,50.704994201660156,51.89902721215979,50.20137511528744,50.72154687603227,212497600
2018-10-12,52.51613998413086,52.69820135934952,51.27008946263702,52.116552371945346,161351600
2018-10-15,51.39303207397461,52.449928078120834,51.37175316034392,52.29151237472821,123164000
2018-10-16,52.52558898925781,52.72420301170054,51.251166750358514,51.76424545871344,116736000
2018-10-17,52.29861068725586,52.64145089276612,51.86119150958556,52.561061472294256,91541600
2018-10-18,51.076210021972656,51.95577469132143,50.36215405754023,51.5112625057011,130325200
2018-10-19,51.854103088378906,52.31516434368788,51.40959089976347,51.558550539101454,132314800
2018-10-22,52.170928955078125,52.81168840057024,51.766615131446095,51.967588678689886,115168400
2018-10-23,52.662723541259766,52.785674386526175,50.76409464590403,51.0312752497084,155071200
2018-10-24,50.85631561279297,53.017395633132395,50.72627177410019,52.63199757568536,163702000
2018-10-25,51.9699592590332,52.34353810184047,51.24881034120332,51.475796278943854,119423200
2018-10-26,51.14240646362305,52.06216571984942,50.28412082995475,51.04782749681985,189033600
2018-10-29,50.18246078491211,51.94395329351893,48.72834004766354,51.82573227135982,183742000
2018-10-30,50.433067321777344,50.87757572269664,49.48020657712165,49.924714978040946,146640000
2018-10-31,51.7476921081543,52.123633992083754,51.218060771877376,51.27953799594369,153435600
2018-11-01,52.542152404785156,52.57525414732443,51.26300005412576,51.79263154257351,233292800
2018-11-02,49.05698013305664,50.51582669093119,48.57227336106089,49.546416754757914,365314800
2018-11-05,47.664344787597656,48.32638314907276,46.85571353178706,48.30510423366641,264654800
2018-11-06,48.179786682128906,48.40440585745062,47.68798689600997,47.74236754506671,127531600
2018-11-07,49.64100646972656,49.66701523890736,48.26491564822979,48.69996814378195,133697600
2018-11-08,49.46780014038086,49.85454290419516,49.0549542402841,49.82132566766374,101450400
2018-11-09,48.51397705078125,48.879366587122874,47.98724409420614,48.7702258096886,137463200
2018-11-12,46.07013702392578,47.41781558554865,45.9799743974334,47.21613716957594,204542000
2018-11-13,45.60984802246094,46.784319299258804,45.42477999680349,45.467489952175,187531600
2018-11-14,44.32147216796875,46.14368081930121,44.11504743544878,46.00606553775681,243204000
2018-11-15,45.415283203125,45.5481521610165,44.345206577891304,44.69873575688715,185915200
2018-11-16,45.91828155517578,46.259946609491415,44.95260676177665,45.19936284522291,147713200
2018-11-19,44.09844207763672,45.24681341876194,43.892020958745455,45.080727252963975,167701200
2018-11-20,41.991512298583984,43.056842423109295,41.642729521839435,42.32131328103685,271300800
2018-11-21,41.94405746459961,42.77212054847709,41.889487071573676,42.643994348703465,124496800
2018-11-23,40.878726959228516,41.901350698379524,40.83364927354388,41.507486637209176,94496000
2018-11-26,41.43157196044922,41.5098705230007,40.39708745646012,41.34141294148129,179994000
2018-11-27,41.341407775878906,41.46715900960743,40.54419042635813,40.693666190363125,165549600
2018-11-28,42.93109893798828,43.01414023001662,41.50512170583987,41.932203103325314,184250000
2018-11-29,42.601287841796875,43.37240554234032,42.16234247178632,43.33918830928703,167080000
2018-11-30,42.37113571166992,42.78635290696132,42.003371186044795,42.776860200784085,158126000
2018-12-03,43.85169982910156,43.88017071781132,42.995165596472155,43.76628354256427,163210000
2018-12-04,41.92271041870117,43.2751317110597,41.82305870457027,42.93346662237809,165377200
2018-12-06,41.45528793334961,41.46952337319293,40.435039173164846,40.75297606435523,172393600
2018-12-07,39.97712326049805,41.400725443078066,39.93204194545113,41.16345841264806,169126400
2018-12-10,40.24048614501953,40.356744662283546,38.7528209859677,39.14905645625793,248104000
2018-12-11,40.010345458984375,40.760106616561835,39.62359899291814,40.72926436066037,189126800
2018-12-12,40.12184524536133,40.79093620431171,40.10286345370511,40.43028940365676,142510800
2018-12-13,40.560791015625,40.9451659993989,40.22861867943218,40.45165022819319,127594400
2018-12-14,39.26294708251953,40.1171098380698,39.21549440063509,40.09812804123451,162814800
2018-12-17,38.89755630493164,39.943904744588174,38.61046161430654,39.25582820608512,177151600
2018-12-18,39.402931213378906,39.74933899527448,39.00432078305257,39.23921640915953,135366000
2018-12-19,38.17388153076172,39.73035222871584,37.746800273297104,39.38631585646059,196189200
2018-12-20,37.21058654785156,38.4633561025011,36.84756830306149,38.05762791222595,259092000
2018-12-21,35.76325225830078,37.52614787017046,35.50226074249866,37.217700060216195,382978400
2018-12-24,34.837913513183594,35.957814025738095,34.78096813070543,35.15110406579586,148676800
2018-12-26,37.29125213623047,37.30548757627083,34.81181283127579,35.186695107435334,234330000
2018-12-27,37.04923629760742,37.196344282393845,35.60665629115876,36.97568411541755,212468400
2018-12-28,37.0682258605957,37.611569368803295,36.66961900113825,37.369555992471305,169165600
2018-12-31,37.42649459838867,37.81086594612177,37.12753588756801,37.61393391895783,140014000
2019-01-02,37.469200134277344,37.68986030291286,36.593684420142715,36.750281492025124,148158800
2019-01-03,33.737003326416016,34.57455574581666,33.6919220064379,34.16170976436273,365248800
2019-01-04,35.17721176147461,35.24602123385648,34.11900273892931,34.29220667285654,234428400
2019-01-07,35.098915100097656,35.312457630309815,34.617263248981814,35.281611753406175,219111200
2019-01-08,35.768001556396484,36.021878993464554,35.238897140785376,35.48565323681881,164101200
2019-01-09,36.37538528442383,36.66485117156262,35.502244892035264,35.89610516664243,180396400
2019-01-10,36.491661071777344,36.531996022628334,35.79409559379819,36.18321328363876,143122800
2019-01-11,36.13339614868164,36.46794354601697,35.94832814598715,36.273386454644076,108092800
2019-01-14,35.590057373046875,35.891387539186205,35.404989364339656,35.791735812990616,129756800
2019-01-15,36.318458557128906,36.3943821085161,35.601911260051914,35.65411028555859,114843600
2019-01-16,36.76214599609375,36.98517753374155,36.30184748144305,36.320829274052095,122278800
2019-01-17,36.98043441772461,37.40751573779752,36.363538775351834,36.58657033252364,119284800
2019-01-18,37.20821762084961,37.459720094996186,37.008910562862575,37.36955746448795,135004000
2019-01-22,36.37303161621094,37.186855683764556,36.21168817452131,37.11093212681015,121576000
2019-01-23,36.5201416015625,36.80960767396495,35.9934084941028,36.57471200591153,92522400
2019-01-24,36.23066329956055,36.6529981897714,36.002889050218684,36.565210574963224,101766000
2019-01-25,37.431251525878906,37.51904280334224,36.615055849143104,36.8902828978478,134142000
2019-01-28,37.084842681884766,37.09196040414421,36.45845778019692,36.963834162658024,104768400
2019-01-29,36.700462341308594,37.519036488429236,36.565222017267494,37.07297331497307,166348800
2019-01-30,39.2083625793457,39.42190138123713,38.01728150422006,38.73382869033698,244439200
2019-01-31,39.490718841552734,40.09812176355808,39.044655736776996,39.41242029951825,162958400
2019-02-01,39.50969314575195,40.0933678096817,39.369702895096495,39.6140911820077,130672400
2019-02-04,40.63197326660156,40.72925360434192,39.69002299817537,39.72086886633868,125982000
2019-02-05,41.32716751098633,41.54070999970741,40.89297205344229,41.01397692943241,144406400
2019-02-06,41.341407775878906,41.65697335385666,41.011606755653766,41.43868450470518,112958400
2019-02-07,40.55842208862305,41.27022309791329,40.41606043860214,40.904829885716296,126966800
2019-02-08,40.6060791015625,40.665650250891964,40.131891443963546,40.26771540968325,95280000
2019-02-11,40.37255859375,40.79670853270349,40.32966911040256,40.75858212354943,83973600
2019-02-12,40.720458984375,40.74667043828146,40.436899701914584,40.5322157324539,89134000
2019-02-13,40.55126953125,41.099324812062115,40.48931684716783,40.83959548318567,89960800
2019-02-14,40.699005126953125,40.808613992609324,40.3606414751641,40.43927581927432,87342800
2019-02-15,40.608455657958984,40.91345961424227,40.44880543364929,40.80623228578758,98507200
2019-02-19,40.729984283447266,40.85151175450796,40.38685751910222,40.43928042114127,75891200
2019-02-20,40.99210739135742,41.299496621052455,40.74429295914237,40.79194916119121,104457600
2019-02-21,40.760948181152344,41.073100311196576,40.57985326034545,40.93728002957469,68998800
2019-02-22,41.21609115600586,41.223239403756004,40.83721948150898,40.884875678488214,75652800
2019-02-25,41.51633071899414,41.907117372895385,41.44961131242088,41.49965268531831,87493600
2019-02-26,41.5401611328125,41.7712975211783,41.26375008174526,41.39242582162674,68280800
2019-02-27,41.6688232421875,41.69980140101289,41.158894387635335,41.273273603636405,111341600
2019-02-28,41.25897979736328,41.678363048433425,41.2041753537565,41.53777599764727,112861600
2019-03-01,41.692657470703125,41.735546954193026,41.19702505785762,41.52824051212283,103544800
2019-03-04,41.90234375,42.35508298576963,41.45436758783305,41.86421734557429,109744800
2019-03-05,41.82609176635742,41.93808580910875,41.590188724744905,41.923789316150554,78949600
2019-03-06,41.58542251586914,41.81655883042522,41.44721703446925,41.621163745570044,83241600
2019-03-07,41.104095458984375,41.566368186765395,40.989719863594985,41.43054421304361,99185600
2019-03-08,41.2017936706543,41.23992008169563,40.3892422605175,40.584637390153304,95997600
2019-03-11,42.629119873046875,42.68154278377652,41.78321232504616,41.8165720286073,128044000
2019-03-12,43.108070373535156,43.527449985065225,42.74111003200352,42.89123050226052,129870400
2019-03-13,43.29869842529297,43.67757008556457,43.110451545781046,43.42737051589921,124130000
2019-03-14,43.7800178527832,43.86818560569597,43.50122537515146,43.820525788582664,94318000
2019-03-15,44.34951400756836,44.637839878585694,43.78239931845591,44.046895282934095,156171600
2019-03-18,44.80226516723633,44.89042929325558,44.270887966592596,44.273273139252964,104879200
2019-03-19,44.447227478027344,45.03340921139079,44.30187372223758,44.88090720826174,126585600
2019-03-20,44.835636138916016,45.15255512807773,44.01831798035479,44.37574491965877,124140800
2019-03-21,46.48694610595703,46.782420346635014,45.228803590706896,45.27884496121636,204136800
2019-03-22,45.52427673339844,47.106486442351226,45.45993886884796,46.54651613890854,169630800
2019-03-25,44.97382736206055,45.745866978541436,44.46389856952138,45.63387294895227,175381200
2019-03-26,44.509178161621094,45.96033411700319,43.98257123970182,45.66962661852125,199202000
2019-03-27,44.90950393676758,45.21688950575341,44.451997889288634,44.97622334144566,119393600
2019-03-28,44.96906280517578,45.16922096451442,44.68550359481245,45.0238672363422,83121600
2019-03-29,45.262149810791016,45.29312796597149,44.926167720696284,45.23355682812209,94256000
2019-04-01,45.569541931152344,45.67438408651486,44.88804792365926,45.66485430363971,111448000
2019-04-02,46.231971740722656,46.336817529759834,45.524266300655576,45.53379608332538,91062800
2019-04-03,46.54890060424805,46.822926454826096,46.02467154689668,46.0485014625707,93087200
2019-04-04,46.62990951538086,46.79194128270273,46.02228311605566,46.41545121424215,76457200
2019-04-05,46.94206619262695,46.96589610699699,46.687099925418465,46.81100893546065,74106400
2019-04-08,47.68075942993164,47.711733961677744,46.78480682813005,46.80387003624659,103526800
2019-04-09,47.53778076171875,48.336035677504945,47.47344289751336,47.73317589155191,143072800
2019-04-10,47.804656982421875,47.833253607870596,47.22324195607037,47.342384260292086,86781200
2019-04-11,47.40672302246094,47.89520720622881,47.285199178784595,47.85946596865772,83603200
2019-04-12,47.38766098022461,47.690283464181285,46.753826657487316,47.4662953407457,111042800
2019-04-15,47.47343063354492,47.62116952932975,47.18272318704627,47.318547127954844,70146400
