Date,Adj Close,Close,High,Low,Open,Volume,MA20,MA50,MA200,Daily Return,Volatility
2018-01-31,39.13801956176758,41.85749816894531,42.11000061035156,41.625,41.717498779296875,129915600,43.523124885559085,,,0.0027549347290840576,0.009461576749445711
2018-02-01,39.21984100341797,41.94499969482422,42.154998779296875,41.689998626708984,41.79249954223633,188923200,43.46749992370606,,,0.0020904623951898404,0.009490253063429262
2018-02-02,37.518096923828125,40.125,41.70000076293945,40.025001525878906,41.5,346375200,43.310874938964844,,,-0.043390146812870234,0.013249544609056836
2018-02-05,36.580726623535156,39.122501373291016,40.970001220703125,39.0,39.775001525878906,290954000,43.07950000762939,,,-0.024984389450691147,0.013566972460814999
2018-02-06,38.1094970703125,40.75749969482422,40.93000030517578,38.5,38.70750045776367,272975200,42.93799991607666,,,0.04179176341340529,0.017207154587667674
2018-02-07,37.29367446899414,39.8849983215332,40.849998474121094,39.76750183105469,40.772499084472656,206434400,42.75312480926514,,,-0.021407136841659957,0.017658341770992052
2018-02-08,36.267478942871094,38.787498474121094,40.25,38.75749969482422,40.0724983215332,217562000,42.51387481689453,,,-0.027516607586757447,0.018369197369791247
2018-02-09,36.71107482910156,39.102500915527344,39.47249984741211,37.560001373291016,39.26750183105469,282690400,42.27799987792969,,,0.008121236320935088,0.018456267210562455
2018-02-12,38.18977355957031,40.6775016784668,40.97249984741211,39.377498626708984,39.625,243278000,42.098250007629396,,,0.04027877312353767,0.020867278273352628
2018-02-13,38.57234191894531,41.084999084472656,41.1875,40.412498474121094,40.48749923706055,130196800,41.95012493133545,,,0.0100177589377759,0.02109868064260214
2018-02-14,39.283504486083984,41.842498779296875,41.8849983215332,40.720001220703125,40.7599983215332,162579600,41.80349979400635,,,0.0184373788902068,0.021197615520239833
2018-02-15,40.60260009765625,43.247501373291016,43.272499084472656,42.25,42.4474983215332,204588800,41.72512493133545,,,0.03357836254964108,0.022731663129109292
2018-02-16,40.471153259277344,43.10749816894531,43.70500183105469,42.942501068115234,43.09000015258789,160704400,41.649749755859375,,,-0.003237255330366118,0.022725003911061213
2018-02-20,40.33502197265625,42.962501525878906,43.564998626708984,42.85499954223633,43.01250076293945,135722000,41.58537483215332,,,-0.003363606083056414,0.022675633203018068
2018-02-21,40.151939392089844,42.76750183105469,43.529998779296875,42.752498626708984,43.20750045776367,149886400,41.5107500076294,,,-0.0045388347488741765,0.022684539381669082
2018-02-22,40.48758316040039,43.125,43.48749923706055,42.9275016784668,42.95000076293945,123967600,41.4892499923706,,,0.008359108052594433,0.02251928976386532
2018-02-23,41.191707611083984,43.875,43.912498474121094,43.3849983215332,43.41749954223633,135249600,41.54412498474121,,,0.017391304347825987,0.022448739402054826
2018-02-26,42.006168365478516,44.74250030517578,44.84749984741211,44.0525016784668,44.087501525878906,152648800,41.637375068664554,,,0.019772086727653182,0.022818181148939378
2018-02-27,41.870025634765625,44.59749984741211,45.119998931884766,44.540000915527344,44.775001525878906,155712400,41.76774997711182,,,-0.0032407768178949192,0.022214889053476152
2018-02-28,41.806663513183594,44.529998779296875,45.154998779296875,44.51250076293945,44.814998626708984,151128400,41.90712490081787,,,-0.0015135617096515563,0.022141446830796982
2018-03-01,41.07435607910156,43.75,44.94499969482422,43.165000915527344,44.6349983215332,195208000,42.001749992370605,,,-0.01751625422589309,0.02263439035934313
2018-03-02,41.35835266113281,44.0525016784668,44.07500076293945,43.11249923706055,43.20000076293945,153816000,42.10712509155273,,,0.006914324079241085,0.02265597609471989
2018-03-05,41.50153350830078,44.20500183105469,44.435001373291016,43.630001068115234,43.8025016784668,113605600,42.31112518310547,,,0.003461781891547666,0.01989354967700636
2018-03-06,41.4663200378418,44.16749954223633,44.5625,44.032501220703125,44.477500915527344,95154000,42.563375091552736,,,-0.0008483720679774986,0.018670806773294704
2018-03-07,41.08141326904297,43.75749969482422,43.962501525878906,43.567501068115234,43.73500061035156,126814000,42.713375091552734,,,-0.009282840361384603,0.01696855293684224
2018-03-08,41.52970504760742,44.23500061035156,44.279998779296875,43.76750183105469,43.869998931884766,95096400,42.93087520599365,,,0.010912436013427618,0.01596139657728833
2018-03-09,42.243221282958984,44.994998931884766,45.0,44.34749984741211,44.4900016784668,128740800,43.24125022888184,,,0.01718092711759467,0.014149683460662825
2018-03-12,42.651615142822266,45.43000030517578,45.59749984741211,45.0525016784668,45.0724983215332,128828400,43.557625198364256,,,0.009667771610563536,0.014157226719211418
2018-03-13,42.24086380004883,44.99250030517578,45.875,44.810001373291016,45.647499084472656,126774000,43.77337512969971,,,-0.009630200243475606,0.012385677736431329
2018-03-14,41.88175582885742,44.61000061035156,45.130001068115234,44.45249938964844,45.08000183105469,117473600,43.949625205993655,43.080149993896484,,-0.008501410062339176,0.012689255949977909
2018-03-15,41.9310417175293,44.662498474121094,45.060001373291016,44.51750183105469,44.625,90975200,44.09062519073486,43.112099990844726,,0.0011768182705953478,0.012249321199862554
2018-03-16,41.78318405151367,44.505001068115234,44.779998779296875,44.404998779296875,44.662498474121094,157618800,44.153500175476076,43.141050033569336,,-0.0035263904032847293,0.010038363842256396
2018-03-19,41.144775390625,43.82500076293945,44.36750030517578,43.415000915527344,44.33000183105469,133787200,44.18937530517578,43.15240005493164,,-0.015279188604782501,0.010677123463414212
2018-03-20,41.13069534301758,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,78597600,44.231750297546384,43.15360008239746,,-0.0003422564606346823,0.010635217335703029
2018-03-21,40.198890686035156,42.817501068115234,43.772499084472656,42.814998626708984,43.7599983215332,148219600,44.23425025939942,43.13820007324219,,-0.02265465131395461,0.011837986572657475
2018-03-22,39.630882263183594,42.212501525878906,43.16999816894531,42.150001525878906,42.5,165963200,44.18862533569336,43.11080009460449,,-0.014129725629570933,0.012080282664945012
2018-03-23,38.71318054199219,41.23500061035156,42.47999954223633,41.23500061035156,42.09749984741211,164115200,44.05662536621094,43.06405014038086,,-0.023156668763827604,0.01223293716378635
2018-03-26,40.55094528198242,43.192501068115234,43.275001525878906,41.61000061035156,42.01750183105469,150164800,43.97912540435791,43.05150016784668,,0.04747181832882674,0.015952574714000713
2018-03-27,39.511173248291016,42.084999084472656,43.787498474121094,41.72999954223633,43.41999816894531,163690400,43.85350036621094,43.00775016784668,,-0.0256410709325684,0.016832810754995597
2018-03-28,39.07461929321289,41.619998931884766,42.505001068115234,41.29750061035156,41.8125,166674000,43.708000373840335,42.959200134277346,,-0.011049071229740193,0.01693035366395323
2018-03-29,39.3797492980957,41.94499969482422,42.9375,41.724998474121094,41.95249938964844,153594000,43.617750358581546,42.90260009765625,,0.007808764326768802,0.016752417285747355
2018-04-02,39.12156677246094,41.66999816894531,42.23500061035156,41.11750030517578,41.65999984741211,150347200,43.49862518310547,42.839700088500976,,-0.006556240979370909,0.01664678286002094
2018-04-03,39.52293014526367,42.09749984741211,42.1875,41.220001220703125,41.90999984741211,121112000,43.39325008392334,42.789350051879886,,0.010259219996447966,0.01684623984485095
2018-04-04,40.278690338134766,42.90250015258789,43.002498626708984,41.192501068115234,41.220001220703125,138422000,43.33000011444092,42.76240005493164,,0.01912228298814922,0.017515746423332167
2018-04-05,40.55801010131836,43.20000076293945,43.557498931884766,43.02000045776367,43.14500045776367,107732800,43.30212516784668,42.741200103759766,,0.006934342038190433,0.01750247743925219
2018-04-06,39.520572662353516,42.095001220703125,43.119998931884766,42.04999923706055,42.74250030517578,140021200,43.19512519836426,42.712000122070314,,-0.025578692655586432,0.018140911827823843
2018-04-09,39.91254425048828,42.51250076293945,43.272499084472656,42.462501525878906,42.470001220703125,116070800,43.071000289916995,42.70670013427734,,0.00991803136071634,0.01779945234300097
2018-04-10,40.66361618041992,43.3125,43.5,42.88249969482422,43.25,113634400,42.965125274658206,42.71540016174316,,0.018817976423488814,0.01824565983103522
2018-04-11,40.4734992980957,43.11000061035156,43.47999954223633,42.92499923706055,43.057498931884766,89726400,42.87100028991699,42.73780014038086,,-0.00467531058351367,0.018173339971132838
2018-04-12,40.872493743896484,43.53499984741211,43.75,43.2599983215332,43.352500915527344,91557200,42.81725025177002,42.77365013122559,,0.009858483670688978,0.018289870570746877
2018-04-13,41.010990142822266,43.682498931884766,43.959999084472656,43.462501525878906,43.69499969482422,100497200,42.7682502746582,42.810150146484375,,0.0033880575396723067,0.01831078210720906
2018-04-16,41.266822814941406,43.95500183105469,44.04750061035156,43.70750045776367,43.75749969482422,86313600,42.740750312805176,42.85035018920898,,0.006238262595618549,0.018368574485690816
2018-04-17,41.83482360839844,44.560001373291016,44.73500061035156,44.102500915527344,44.122501373291016,106421600,42.77750034332276,42.93905021667481,,0.01376406590907897,0.01828338152502923
2018-04-18,41.74093246459961,44.459999084472656,44.70500183105469,44.220001220703125,44.45249938964844,83018000,42.81000022888183,43.04580017089844,,-0.002244216466256721,0.018295617368186582
2018-04-19,40.55801010131836,43.20000076293945,43.84749984741211,43.165000915527344,43.439998626708984,139235200,42.829125213623044,43.094650192260744,,-0.028340043802952963,0.018720022686337198
2018-04-20,38.8962287902832,41.43000030517578,42.80500030517578,41.35749816894531,42.650001525878906,261964400,42.79000015258789,43.125550231933595,,-0.04097223209500789,0.020690920709554497
2018-04-23,38.783573150634766,41.310001373291016,41.72999954223633,41.022499084472656,41.70750045776367,146062000,42.79375019073486,43.17600028991699,,-0.0028964260439499068,0.02002031754615131
2018-04-24,38.243743896484375,40.73500061035156,41.58250045776367,40.30500030517578,41.41749954223633,134768000,42.67087516784668,43.208650283813476,,-0.013919165911991938,0.01686124023592907
2018-04-25,38.41038513183594,40.912498474121094,41.35499954223633,40.602500915527344,40.654998779296875,113528400,42.6122501373291,43.213350219726564,,0.004357379676199757,0.016035379014108814
2018-04-26,38.54417037963867,41.05500030517578,41.432498931884766,40.842498779296875,41.029998779296875,111852000,42.584000205993654,43.21275024414062,,0.0034830879650340485,0.015898471287736454
2018-04-27,38.09823226928711,40.58000183105469,41.08250045776367,40.157501220703125,41.0,142623200,42.515750312805174,43.18750030517578,,-0.011569808076732913,0.015951912712039138
2018-04-30,38.78828430175781,41.314998626708984,41.814998626708984,40.459999084472656,40.532501220703125,169709600,42.49800033569336,43.14885025024414,,0.01811229084499022,0.01648757671975439
2018-05-01,39.6895637512207,42.275001525878906,42.29999923706055,41.317501068115234,41.602500915527344,214277600,42.5068754196167,43.13220031738281,,0.02323618373665659,0.01716625138543906
2018-05-02,41.44285583496094,44.14250183105469,44.4375,43.45000076293945,43.807498931884766,266157600,42.56887550354004,43.155800323486325,,0.04417504997681854,0.01937944017854359
2018-05-03,41.51795959472656,44.22249984741211,44.375,43.61000061035156,43.970001220703125,136272800,42.62000045776367,43.18490028381348,,0.0018122673849252369,0.01933909882653154
2018-05-04,43.1468505859375,45.95750045776367,46.0625,44.54249954223633,44.5625,224805200,42.813125419616696,43.24155029296875,,0.03923343583782257,0.020008168102245164
2018-05-07,43.45902633666992,46.290000915527344,46.91749954223633,46.1875,46.29499816894531,169805600,43.002000427246095,43.289850311279295,,0.00723495521844697,0.0199795301543418
2018-05-08,43.667903900146484,46.51250076293945,46.55500030517578,45.91749954223633,46.247501373291016,113611200,43.162000465393064,43.32525032043457,,0.004806650313490701,0.019692979762589994
2018-05-09,43.97539520263672,46.84000015258789,46.849998474121094,46.30500030517578,46.63750076293945,92844800,43.348500442504886,43.370100326538086,,0.007041104741230875,0.01960308806347325
2018-05-10,44.60440444946289,47.5099983215332,47.592498779296875,46.912498474121094,46.935001373291016,111957200,43.54725036621094,43.42970031738281,,0.014303974525249785,0.019693947042324005
2018-05-11,44.43475341796875,47.147499084472656,47.51499938964844,46.86249923706055,47.372501373291016,104848800,43.72050037384033,43.49765029907226,,-0.007629956848393515,0.0198817301228602
2018-05-14,44.331092834472656,47.037498474121094,47.38249969482422,46.96500015258789,47.252498626708984,83115200,43.87462520599365,43.55735023498535,,-0.002333116548864589,0.019923538352914598
2018-05-15,43.92818832397461,46.61000061035156,46.76750183105469,46.275001525878906,46.69499969482422,94780800,43.97712516784668,43.60545021057129,,-0.009088448102841373,0.019964164639195137
2018-05-16,44.338165283203125,47.04499816894531,47.1150016784668,46.5,46.51750183105469,76732400,44.10637512207031,43.66300018310547,,0.009332708708378323,0.019989013272554444
2018-05-17,44.05777359008789,46.747501373291016,47.227500915527344,46.59000015258789,47.0,69176000,44.28375015258789,43.722800216674806,,-0.006323664730221501,0.018738241685935214
2018-05-18,43.897560119628906,46.57749938964844,46.95249938964844,46.532501220703125,46.79750061035156,73190800,44.54112510681152,43.76965019226074,,-0.0036366004310063316,0.015607832442544694
2018-05-21,44.20857238769531,46.907501220703125,47.317501068115234,46.727500915527344,47.0,73603200,44.82100009918213,43.80790023803711,,0.00708500532186207,0.015467795455937622
2018-05-22,44.09782409667969,46.790000915527344,47.220001220703125,46.69499969482422,47.095001220703125,60962800,45.12375011444092,43.83510025024414,,-0.00250493635597715,0.014874493794291658
2018-05-23,44.38056945800781,47.09000015258789,47.125,46.439998626708984,46.587501525878906,80233600,45.432625198364256,43.877050247192386,,0.006411609984837474,0.014861962906371559
2018-05-24,44.331092834472656,47.037498474121094,47.209999084472656,46.5525016784668,47.192501068115234,92936000,45.731750106811525,43.92560020446777,,-0.0011149220279608185,0.014957079090474406
2018-05-25,44.43240737915039,47.14500045776367,47.412498474121094,46.912498474121094,47.057498931884766,69844000,46.060000038146974,43.975250244140625,,0.0022854528223206216,0.014364288794305074
2018-05-29,44.272186279296875,46.974998474121094,47.1875,46.717498779296875,46.900001525878906,90056400,46.34300003051758,44.024650192260744,,-0.0036059387420067646,0.014350421440472938
2018-05-30,44.177947998046875,46.875,47.0,46.69499969482422,46.93000030517578,74762000,46.57299995422363,44.08565017700195,,-0.002128759496952015,0.01391094284254246
2018-05-31,44.02950668334961,46.717498779296875,47.057498931884766,46.53499984741211,46.80500030517578,109931200,46.70174980163574,44.14380012512207,,-0.0033600260416666305,0.010574193468960418
2018-06-01,44.82353973388672,47.560001373291016,47.564998626708984,46.9375,46.997501373291016,93770000,46.86862487792969,44.23865013122558,,0.01803398332548367,0.01109633787125719
2018-06-04,45.19815444946289,47.95750045776367,48.35499954223633,47.837501525878906,47.90999984741211,105064800,46.968624877929685,44.35355010986328,,0.008357844259775149,0.007437395443016579
2018-06-05,45.546875,48.32749938964844,48.48500061035156,48.09000015258789,48.26750183105469,86264000,47.07049980163574,44.49540008544922,,0.007715142122776575,0.007455399532396264
2018-06-06,45.70472717285156,48.494998931884766,48.52000045776367,47.97999954223633,48.407501220703125,83734400,47.169624710083006,44.60145004272461,,0.003465926115602036,0.0074365647641081375
2018-06-07,45.58220672607422,48.3650016784668,48.54999923706055,48.084999084472656,48.53499984741211,85388800,47.24587478637695,44.72705009460449,,-0.002680632153442497,0.007415345364917915
2018-06-08,45.16752243041992,47.92499923706055,48.0,47.442501068115234,47.79249954223633,106627200,47.26662483215332,44.85315010070801,,-0.009097538015844786,0.0071517114680599205
2018-06-11,45.05678939819336,47.807498931884766,47.99250030517578,47.5525016784668,47.837501525878906,73234000,47.299624824523924,44.97040008544922,,-0.002451753928979006,0.006933866223773374
2018-06-12,45.3041877746582,48.06999969482422,48.15250015258789,47.787498474121094,47.84749984741211,67644400,47.351249885559085,45.0984001159668,,0.005490786357877919,0.006973257090760002
2018-06-13,44.93191146850586,47.67499923706055,48.220001220703125,47.61000061035156,48.10499954223633,86553600,47.40449981689453,45.209950103759766,,-0.008217192849414579,0.00690861966996921
2018-06-14,44.955482482910156,47.70000076293945,47.89250183105469,47.55500030517578,47.88750076293945,86440400,47.437249946594235,45.3059001159668,,0.0005244158632198292,0.006635060716380002
2018-06-15,44.49365997314453,47.209999084472656,47.540000915527344,47.064998626708984,47.50749969482422,246876800,47.46037483215332,45.38610008239746,,-0.01027257171130913,0.006908577301614056
2018-06-18,44.4701042175293,47.185001373291016,47.30500030517578,46.79999923706055,46.970001220703125,73939600,47.49074993133545,45.48790008544922,,-0.0005295003530271236,0.006844948490253279
2018-06-19,43.75148391723633,46.42250061035156,46.58250045776367,45.86249923706055,46.28499984741211,134314000,47.46649990081787,45.56610008239746,,-0.016159812244300742,0.007627174928665835
2018-06-20,43.942325592041016,46.625,46.79999923706055,46.432498931884766,46.587501525878906,82514800,47.4582498550415,45.63235008239746,,0.004362095686057943,0.007686124179927992
2018-06-21,43.69728469848633,46.3650016784668,47.087501525878906,46.23500061035156,46.8125,102847600,47.42199993133545,45.69745010375976,,-0.005576371507414524,0.00761471251415233
2018-06-22,43.57005310058594,46.22999954223633,46.537498474121094,46.17499923706055,46.529998779296875,108801600,47.38162498474121,45.75135009765625,,-0.002911725037058832,0.007629854274476604
2018-06-25,42.92209243774414,45.54249954223633,46.22999954223633,45.182498931884766,45.849998474121094,126652400,47.301499938964845,45.78855010986328,,-0.014871295842689536,0.008203160956005942
2018-06-26,43.4546012878418,46.10749816894531,46.63249969482422,45.6349983215332,45.747501373291016,98276800,47.258124923706056,45.8316000366211,,0.012405964371476896,0.008768761225269357
2018-06-27,43.390995025634766,46.040000915527344,46.81999969482422,46.00749969482422,46.307498931884766,101141200,47.21637496948242,45.86120002746582,,-0.0014639105589864254,0.00876509752700008
2018-06-28,43.70669174194336,46.375,46.5525016784668,45.95000076293945,46.025001525878906,69460800,47.199250030517575,45.899500045776364,,0.007276261464184142,0.008926726051694112
2018-06-29,43.61480712890625,46.27750015258789,46.79750061035156,45.727500915527344,46.5724983215332,90950800,47.13512496948242,45.961050033569336,,-0.00210242258570581,0.007812521698267695
2018-07-02,44.102535247802734,46.79499816894531,46.82500076293945,45.85499954223633,45.95500183105469,70925200,47.07699985504151,46.06834999084472,,0.011182497210331377,0.008019785515586254
2018-07-03,43.334434509277344,45.97999954223633,46.98749923706055,45.8849983215332,46.9474983215332,55819200,46.9596248626709,46.16174995422363,,-0.017416361974554873,0.008504349705406493
2018-07-05,43.68315124511719,46.349998474121094,46.602500915527344,46.06999969482422,46.314998626708984,66416800,46.85237483978271,46.27404991149902,,0.008046953796615242,0.008730809464271481
2018-07-06,44.28866958618164,46.99250030517578,47.10749816894531,46.29999923706055,46.35499954223633,69940800,46.78374977111817,46.395649948120116,,0.013861960133902063,0.009439978781740153
2018-07-09,44.903629302978516,47.64500045776367,47.66999816894531,47.32500076293945,47.375,79026400,46.76974983215332,46.527449951171874,,0.013885197602818922,0.009843353875719087
2018-07-10,44.84944534301758,47.587501525878906,47.81999969482422,47.54499816894531,47.6775016784668,63756400,46.75874996185303,46.66759994506836,,-0.0012068198411654407,0.009832607182274864
2018-07-11,44.267486572265625,46.970001220703125,47.44499969482422,46.90250015258789,47.125,75326000,46.70375003814697,46.78069999694824,,-0.012976102660905098,0.01013406090942635
2018-07-12,45.0096549987793,47.75749969482422,47.852500915527344,47.32749938964844,47.38249969482422,72164400,46.70787506103515,46.89034996032715,,0.016765987942405802,0.010733646877157759
2018-07-13,45.08034896850586,47.83250045776367,47.959999084472656,47.724998474121094,47.77000045776367,50055600,46.71450004577637,46.964149932861325,,0.0015704499485675871,0.010738159883624497
2018-07-16,44.981380462646484,47.727500915527344,48.162498474121094,47.60499954223633,47.880001068115234,60172400,46.7403751373291,47.03424995422363,,-0.0021951506032815704,0.010472414519131801
2018-07-17,45.10860824584961,47.86249923706055,47.967498779296875,47.29999923706055,47.4375,62138000,46.77425003051758,47.07234992980957,,0.0028285227372817356,0.010480312557955333
2018-07-18,44.861228942871094,47.599998474121094,47.95000076293945,47.48249816894531,47.94499969482422,65573600,46.83312492370605,47.098549880981444,,-0.005484476722356302,0.009824256520967689
2018-07-19,45.209930419921875,47.970001220703125,48.13750076293945,47.42250061035156,47.42250061035156,81147200,46.90037498474121,47.12769989013672,,0.00777316719417942,0.009909470205292977
2018-07-20,45.106266021728516,47.86000061035156,48.10749816894531,47.54249954223633,47.94499969482422,82704800,46.97512493133545,47.14809989929199,,-0.0022931125193319524,0.009813330327067651
2018-07-23,45.14631271362305,47.90250015258789,47.9900016784668,47.38999938964844,47.66999816894531,63957600,47.058749961853025,47.155949935913085,,0.0008879971102033757,0.009757319190093889
2018-07-24,45.47381591796875,48.25,48.415000915527344,48.01250076293945,48.11249923706055,74791600,47.19412498474121,47.17799995422363,,0.0072543154596353965,0.008988849677660837
2018-07-25,45.90264892578125,48.70500183105469,48.712501525878906,48.10749816894531,48.26499938964844,66839600,47.32400016784668,47.21135002136231,,0.009430089762791471,0.008847252620633073
2018-07-26,45.7589225769043,48.5525016784668,48.9900016784668,48.40250015258789,48.65250015258789,76304000,47.449625205993655,47.25020004272461,,-0.0031310983852721463,0.008897069909095149
2018-07-27,44.997886657714844,47.744998931884766,48.79750061035156,47.525001525878906,48.747501373291016,96096000,47.51812515258789,47.2642000579834,,-0.016631537380496275,0.009808925777748518
2018-07-30,44.74576950073242,47.477500915527344,48.04999923706055,47.26750183105469,47.974998474121094,84118000,47.578125190734866,47.278800048828124,,-0.005602639487730321,0.00990736158357836
2018-07-31,44.83530044555664,47.5724983215332,48.03499984741211,47.334999084472656,47.57500076293945,157492000,47.61700019836426,47.29870002746582,,0.002000893142519944,0.0096356730448745
2018-08-01,47.476558685302734,50.375,50.439998626708984,49.32749938964844,49.782501220703125,271742800,47.836750221252444,47.368050003051756,,0.058910121968479334,0.015402150005329065
2018-08-02,48.86434555053711,51.84749984741211,52.095001220703125,50.087501525878906,50.14500045776367,249616000,48.111625289916994,47.46919998168946,,0.029230766201729264,0.016345067930491414
2018-08-03,49.005714416503906,51.997501373291016,52.185001373291016,51.369998931884766,51.75749969482422,133789600,48.36187534332275,47.56735000610352,,0.0028931293952527692,0.016242038504444316
2018-08-06,49.260162353515625,52.26750183105469,52.3125,51.76750183105469,52.0,101701600,48.593000411987305,47.671950073242186,,0.005192566000918664,0.016113059908628595
2018-08-07,48.79836654663086,51.77750015258789,52.375,51.689998626708984,52.33000183105469,102349600,48.802500343322755,47.76460006713867,,-0.00937488231311756,0.01637368449003413
2018-08-08,48.83135986328125,51.8125,51.95249938964844,51.130001068115234,51.51250076293945,90102000,49.0446252822876,47.86135009765625,,0.0006759663426965101,0.015890699312042875
2018-08-09,49.21540832519531,52.220001220703125,52.44499969482422,51.79999923706055,52.38249969482422,93970400,49.267750358581544,47.968250122070316,,0.007864921026839555,0.015667942549179407
2018-08-10,49.06880187988281,51.88249969482422,52.275001525878906,51.66749954223633,51.84000015258789,98444800,49.47025032043457,48.07155014038086,,-0.006463070049586683,0.015851332105281515
2018-08-13,49.385643005371094,52.217498779296875,52.73749923706055,51.92499923706055,52.32749938964844,103563600,49.694750213623045,48.16470008850098,,0.006456880189719794,0.01578587738317401
2018-08-14,49.59370803833008,52.4375,52.63999938964844,52.064998626708984,52.540000915527344,82992000,49.92350025177002,48.254300079345704,,0.004213170409271827,0.01578063814186861
2018-08-15,49.70957565307617,52.560001373291016,52.685001373291016,52.08250045776367,52.30500030517578,115230400,50.17150039672852,48.338950119018556,,0.002336140611032489,0.015611234754669287
2018-08-16,50.43782043457031,53.33000183105469,53.45249938964844,52.86750030517578,52.9375,114001600,50.439500427246095,48.43565017700195,,0.01464993222307931,0.015748770984516956
2018-08-17,51.4450569152832,54.39500045776367,54.48749923706055,53.290000915527344,53.36000061035156,141708000,50.766250419616696,48.55625015258789,,0.019969971688409416,0.01595990936813907
2018-08-20,50.94379806518555,53.8650016784668,54.79499816894531,53.77750015258789,54.525001525878906,121150800,51.064375495910646,48.67505020141601,,-0.009743520081563428,0.01633074788433285
2018-08-21,50.844486236572266,53.7599983215332,54.29750061035156,53.50749969482422,54.20000076293945,104639200,51.33987541198731,48.79410018920898,,-0.0019493799992875704,0.016423152357149553
2018-08-22,50.84685134887695,53.76250076293945,54.09000015258789,53.459999084472656,53.525001525878906,76072400,51.59275035858154,48.907950210571286,,4.6548390706391274e-05,0.01644038978278759
2018-08-23,50.950904846191406,53.872501373291016,54.26250076293945,53.650001525878906,53.662498474121094,75532800,51.858750343322754,49.0319002532959,,0.0020460471293290983,0.01634482541005075
2018-08-24,51.10930633544922,54.040000915527344,54.224998474121094,53.77750015258789,54.150001525878906,73905600,52.17350044250488,49.15870025634766,,0.0031091844255699552,0.015523853024639524
2018-08-27,51.530174255371094,54.48500061035156,54.685001373291016,54.08250045776367,54.287498474121094,82100400,52.5238754272461,49.30420028686523,,0.008234635219933173,0.015270657111876773
2018-08-28,51.946311950683594,54.92499923706055,55.1349983215332,54.72999954223633,54.752498626708984,91107200,52.89150047302246,49.459000244140626,,0.008075591846931074,0.015226024950194402
2018-08-29,52.72184753417969,55.744998931884766,55.872501373291016,54.852500915527344,55.037498474121094,109019200,53.1600004196167,49.64545021057129,,0.01492944390012707,0.009471124117893836
2018-08-30,53.2065544128418,56.25749969482422,57.064998626708984,55.599998474121094,55.8125,195175200,53.380500411987306,49.83810020446777,,0.009193663517075068,0.0076760774162426505
2018-08-31,53.821292877197266,56.907501220703125,57.217498779296875,56.5,56.627498626708984,173360400,53.62600040435791,50.0489501953125,,0.011554042206015636,0.00784577533321821
2018-09-04,53.993896484375,57.09000015258789,57.29499816894531,56.657501220703125,57.102500915527344,109560400,53.86712532043457,50.26615020751953,,0.0032069398228711243,0.007849790308600491
